motif_id	sample_id	max_AF_region_count	max_FPS_region_count
ZNF184_M08285_2.00	ANAB5F7_basal	11	34
ZNF189_M07589_2.00	2GAMBDQ_norm	67	1
ZNF189_M07589_2.00	98JKPD8_lumA	24	58
ZNF189_M07589_2.00	ANAB5F7_basal	12	55
ZNF189_M07589_2.00	PU24GB8_lumB	15	7
ZNF189_M07589_2.00	S6R691V_her2	19	16
ZNF189_M08244_2.00	2GAMBDQ_norm	18	0
ZNF189_M08244_2.00	98JKPD8_lumA	2	12
ZNF189_M08244_2.00	ANAB5F7_basal	9	20
ZNF189_M08244_2.00	PU24GB8_lumB	5	2
ZNF189_M08244_2.00	S6R691V_her2	3	3
ZNF189_M08311_2.00	98JKPD8_lumA	38	68
ZNF189_M08311_2.00	S6R691V_her2	24	38
ZNF189_M08311_2.00	PU24GB8_lumB	31	7
ZNF189_M08311_2.00	ANAB5F7_basal	18	90
ZNF189_M08311_2.00	2GAMBDQ_norm	96	4
ZNF189_MA1725.1	ANAB5F7_basal	13	57
ZNF189_MA1725.1	98JKPD8_lumA	35	42
ZNF189_MA1725.1	2GAMBDQ_norm	51	1
ZNF189_MA1725.1	PU24GB8_lumB	15	5
ZNF189_MA1725.1	S6R691V_her2	13	22
ZNF18_M07602_2.00	S6R691V_her2	15	22
ZNF18_M07602_2.00	PU24GB8_lumB	14	16
ZNF18_M07602_2.00	ANAB5F7_basal	25	54
ZNF18_M07602_2.00	98JKPD8_lumA	40	66
ZNF18_M07602_2.00	2GAMBDQ_norm	71	7
ZNF18_M08316_2.00	2GAMBDQ_norm	36	9
ZNF18_M08316_2.00	S6R691V_her2	9	20
ZNF18_M08316_2.00	98JKPD8_lumA	29	22
ZNF18_M08316_2.00	PU24GB8_lumB	11	6
ZNF18_M08316_2.00	ANAB5F7_basal	17	45
ZNF18_ZNF18_HUMAN.H11MO.0.C	PU24GB8_lumB	10	5
ZNF18_ZNF18_HUMAN.H11MO.0.C	ANAB5F7_basal	13	41
ZNF18_ZNF18_HUMAN.H11MO.0.C	98JKPD8_lumA	26	20
ZNF18_ZNF18_HUMAN.H11MO.0.C	2GAMBDQ_norm	40	7
ZNF18_ZNF18_HUMAN.H11MO.0.C	S6R691V_her2	6	22
ZNF197_M07684_2.00	S6R691V_her2	46	41
ZNF197_M07684_2.00	2GAMBDQ_norm	112	6
ZNF197_M07684_2.00	98JKPD8_lumA	63	106
ZNF197_M07684_2.00	ANAB5F7_basal	38	122
ZNF197_M07684_2.00	PU24GB8_lumB	35	19
ZNF19_M07603_2.00	2GAMBDQ_norm	81	3
ZNF19_M07603_2.00	PU24GB8_lumB	17	10
ZNF19_M07603_2.00	S6R691V_her2	39	27
ZNF19_M07603_2.00	98JKPD8_lumA	32	57
ZNF19_M07603_2.00	ANAB5F7_basal	19	91
ZNF200_M08232_2.00	98JKPD8_lumA	16	18
ZNF200_M08232_2.00	ANAB5F7_basal	11	27
ZNF200_M08232_2.00	PU24GB8_lumB	6	4
ZNF200_M08232_2.00	S6R691V_her2	9	14
ZNF200_M08232_2.00	2GAMBDQ_norm	27	6
ZNF200_M08273_2.00	2GAMBDQ_norm	14	1
ZNF200_M08273_2.00	98JKPD8_lumA	14	13
ZNF200_M08273_2.00	ANAB5F7_basal	9	28
ZNF200_M08273_2.00	PU24GB8_lumB	10	6
ZNF200_M08273_2.00	S6R691V_her2	9	8
ZNF202_M07612_2.00	PU24GB8_lumB	3	2
ZNF202_M07612_2.00	ANAB5F7_basal	8	13
ZNF202_M07612_2.00	98JKPD8_lumA	6	27
ZNF202_M07612_2.00	2GAMBDQ_norm	18	1
ZNF202_M07612_2.00	S6R691V_her2	11	3
ZNF205_M07578_2.00	PU24GB8_lumB	3	1
ZNF205_M07578_2.00	2GAMBDQ_norm	11	0
ZNF205_M07578_2.00	98JKPD8_lumA	0	1
ZNF205_M07578_2.00	ANAB5F7_basal	2	9
ZNF205_M07578_2.00	S6R691V_her2	5	10
ZNF211_M07577_2.00	98JKPD8_lumA	3	5
ZNF211_M07577_2.00	S6R691V_her2	1	2
ZNF211_M07577_2.00	ANAB5F7_basal	3	3
ZNF211_M07577_2.00	2GAMBDQ_norm	6	1
ZNF211_M07577_2.00	PU24GB8_lumB	1	3
ZNF212_M07625_2.00	2GAMBDQ_norm	262	29
ZNF212_M07625_2.00	98JKPD8_lumA	159	239
ZNF212_M07625_2.00	ANAB5F7_basal	68	254
ZNF212_M07625_2.00	S6R691V_her2	109	99
ZNF212_M07625_2.00	PU24GB8_lumB	71	48
ZNF213_M08284_2.00	PU24GB8_lumB	30	7
ZNF213_M08284_2.00	ANAB5F7_basal	29	45
ZNF213_M08284_2.00	98JKPD8_lumA	29	100
ZNF213_M08284_2.00	2GAMBDQ_norm	63	2
ZNF213_M08284_2.00	S6R691V_her2	21	18
ZNF214_M07599_2.00	98JKPD8_lumA	14	20
ZNF214_M07599_2.00	S6R691V_her2	9	10
ZNF214_M07599_2.00	2GAMBDQ_norm	32	1
ZNF214_M07599_2.00	ANAB5F7_basal	9	36
ZNF214_M07599_2.00	PU24GB8_lumB	10	7
ZNF214_M08314_2.00	ANAB5F7_basal	16	43
ZNF214_M08314_2.00	S6R691V_her2	16	19
ZNF214_M08314_2.00	PU24GB8_lumB	12	9
ZNF214_M08314_2.00	98JKPD8_lumA	27	26
ZNF214_M08314_2.00	2GAMBDQ_norm	31	5
ZNF214_MA1975.1	2GAMBDQ_norm	22	1
ZNF214_MA1975.1	98JKPD8_lumA	10	17
ZNF214_MA1975.1	ANAB5F7_basal	8	32
ZNF214_MA1975.1	PU24GB8_lumB	7	2
ZNF214_MA1975.1	S6R691V_her2	12	7
ZNF222_M07604_2.00	ANAB5F7_basal	8	38
ZNF222_M07604_2.00	98JKPD8_lumA	13	14
ZNF222_M07604_2.00	2GAMBDQ_norm	23	0
ZNF222_M07604_2.00	PU24GB8_lumB	10	2
ZNF222_M07604_2.00	S6R691V_her2	6	6
ZNF223_M07654_2.00	2GAMBDQ_norm	48	2
ZNF223_M07654_2.00	98JKPD8_lumA	28	52
ZNF223_M07654_2.00	ANAB5F7_basal	18	57
ZNF223_M07654_2.00	PU24GB8_lumB	18	13
ZNF223_M07654_2.00	S6R691V_her2	26	14
ZNF224_M07778_2.00	2GAMBDQ_norm	99	6
ZNF224_M07778_2.00	98JKPD8_lumA	73	90
ZNF224_M07778_2.00	ANAB5F7_basal	48	126
ZNF224_M07778_2.00	PU24GB8_lumB	43	15
ZNF224_M07778_2.00	S6R691V_her2	29	55
ZNF224_M08399_2.00	98JKPD8_lumA	39	61
ZNF224_M08399_2.00	S6R691V_her2	28	27
ZNF224_M08399_2.00	PU24GB8_lumB	6	19
ZNF224_M08399_2.00	ANAB5F7_basal	28	52
ZNF224_M08399_2.00	2GAMBDQ_norm	62	4
ZNF225_M07776_2.00	ANAB5F7_basal	98	357
ZNF225_M07776_2.00	2GAMBDQ_norm	343	55
ZNF225_M07776_2.00	98JKPD8_lumA	183	292
ZNF225_M07776_2.00	PU24GB8_lumB	140	63
ZNF225_M07776_2.00	S6R691V_her2	109	106
ZNF22_M08325_2.00	2GAMBDQ_norm	11	2
ZNF22_M08325_2.00	98JKPD8_lumA	7	10
ZNF22_M08325_2.00	ANAB5F7_basal	9	18
ZNF22_M08325_2.00	S6R691V_her2	4	3
ZNF22_M08325_2.00	PU24GB8_lumB	4	2
ZNF235_M07605_2.00	98JKPD8_lumA	251	389
ZNF235_M07605_2.00	ANAB5F7_basal	158	439
ZNF235_M07605_2.00	2GAMBDQ_norm	430	67
ZNF235_M07605_2.00	S6R691V_her2	146	164
ZNF235_M07605_2.00	PU24GB8_lumB	162	88
ZNF248_M07739_2.00	S6R691V_her2	10	13
ZNF248_M07739_2.00	PU24GB8_lumB	10	4
ZNF248_M07739_2.00	ANAB5F7_basal	16	60
ZNF248_M07739_2.00	98JKPD8_lumA	21	17
ZNF248_M07739_2.00	2GAMBDQ_norm	38	1
ZNF24_M08093_2.00	S6R691V_her2	8	5
ZNF24_M08093_2.00	ANAB5F7_basal	6	28
ZNF24_M08093_2.00	98JKPD8_lumA	19	32
ZNF24_M08093_2.00	PU24GB8_lumB	6	5
ZNF24_M08093_2.00	2GAMBDQ_norm	34	3
ZNF24_MA1124.1	98JKPD8_lumA	15	30
ZNF24_MA1124.1	S6R691V_her2	9	7
ZNF24_MA1124.1	PU24GB8_lumB	7	5
ZNF24_MA1124.1	ANAB5F7_basal	6	26
ZNF24_MA1124.1	2GAMBDQ_norm	34	3
ZNF250_M08264_2.00	98JKPD8_lumA	18	25
ZNF250_M08264_2.00	2GAMBDQ_norm	37	1
ZNF250_M08264_2.00	ANAB5F7_basal	18	41
ZNF250_M08264_2.00	S6R691V_her2	11	17
ZNF250_M08264_2.00	PU24GB8_lumB	7	7
ZNF250_M08370_2.00	S6R691V_her2	13	10
ZNF250_M08370_2.00	2GAMBDQ_norm	29	1
ZNF250_M08370_2.00	98JKPD8_lumA	15	16
ZNF250_M08370_2.00	ANAB5F7_basal	13	50
ZNF250_M08370_2.00	PU24GB8_lumB	13	6
ZNF254_M07760_2.00	S6R691V_her2	14	18
ZNF254_M07760_2.00	2GAMBDQ_norm	49	0
ZNF254_M07760_2.00	PU24GB8_lumB	10	8
ZNF254_M07760_2.00	98JKPD8_lumA	22	27
ZNF254_M07760_2.00	ANAB5F7_basal	20	62
ZNF257_M07719_2.00	2GAMBDQ_norm	15	0
ZNF257_M07719_2.00	98JKPD8_lumA	14	20
ZNF257_M07719_2.00	ANAB5F7_basal	8	17
ZNF257_M07719_2.00	PU24GB8_lumB	6	2
ZNF257_M07719_2.00	S6R691V_her2	7	11
ZNF257_M08379_2.00	2GAMBDQ_norm	32	1
ZNF257_M08379_2.00	98JKPD8_lumA	16	31
ZNF257_M08379_2.00	ANAB5F7_basal	13	30
ZNF257_M08379_2.00	PU24GB8_lumB	9	1
ZNF257_M08379_2.00	S6R691V_her2	11	18
ZNF257_MA1710.1	98JKPD8_lumA	42	85
ZNF257_MA1710.1	ANAB5F7_basal	21	79
ZNF257_MA1710.1	PU24GB8_lumB	22	14
ZNF257_MA1710.1	S6R691V_her2	29	22
ZNF257_MA1710.1	2GAMBDQ_norm	89	3
ZNF25_M07643_2.00	PU24GB8_lumB	40	22
ZNF25_M07643_2.00	ANAB5F7_basal	39	119
ZNF25_M07643_2.00	98JKPD8_lumA	54	101
ZNF25_M07643_2.00	2GAMBDQ_norm	129	19
ZNF25_M07643_2.00	S6R691V_her2	32	33
ZNF260_M08395_2.00	2GAMBDQ_norm	110	7
ZNF260_M08395_2.00	98JKPD8_lumA	57	106
ZNF260_M08395_2.00	ANAB5F7_basal	36	110
ZNF260_M08395_2.00	S6R691V_her2	30	34
ZNF260_M08395_2.00	PU24GB8_lumB	38	14
ZNF263_M07563_2.00	2GAMBDQ_norm	35	0
ZNF263_M07563_2.00	S6R691V_her2	20	20
ZNF263_M07563_2.00	PU24GB8_lumB	13	10
ZNF263_M07563_2.00	ANAB5F7_basal	11	37
ZNF263_M07563_2.00	98JKPD8_lumA	18	30
ZNF263_M07843_2.00	ANAB5F7_basal	89	256
ZNF263_M07843_2.00	98JKPD8_lumA	150	291
ZNF263_M07843_2.00	2GAMBDQ_norm	263	7
ZNF263_M07843_2.00	PU24GB8_lumB	74	33
ZNF263_M07843_2.00	S6R691V_her2	83	72
ZNF263_M07844_2.00	S6R691V_her2	56	40
ZNF263_M07844_2.00	PU24GB8_lumB	44	21
ZNF263_M07844_2.00	ANAB5F7_basal	42	116
ZNF263_M07844_2.00	98JKPD8_lumA	70	154
ZNF263_M07844_2.00	2GAMBDQ_norm	122	3
ZNF263_M08082_2.00	2GAMBDQ_norm	304	7
ZNF263_M08082_2.00	98JKPD8_lumA	163	297
ZNF263_M08082_2.00	ANAB5F7_basal	106	315
ZNF263_M08082_2.00	PU24GB8_lumB	79	40
ZNF263_M08082_2.00	S6R691V_her2	110	103
ZNF263_M08272_2.00	2GAMBDQ_norm	127	2
ZNF263_M08272_2.00	98JKPD8_lumA	62	122
ZNF263_M08272_2.00	ANAB5F7_basal	44	130
ZNF263_M08272_2.00	PU24GB8_lumB	49	18
ZNF263_M08272_2.00	S6R691V_her2	47	57
ZNF263_MA0528.2	2GAMBDQ_norm	75	5
ZNF263_MA0528.2	98JKPD8_lumA	48	72
ZNF263_MA0528.2	ANAB5F7_basal	26	82
ZNF263_MA0528.2	S6R691V_her2	28	35
ZNF263_MA0528.2	PU24GB8_lumB	29	12
ZNF264_M07568_2.00	PU24GB8_lumB	24	12
ZNF264_M07568_2.00	2GAMBDQ_norm	76	3
ZNF264_M07568_2.00	S6R691V_her2	31	18
ZNF264_M07568_2.00	ANAB5F7_basal	26	61
ZNF264_M07568_2.00	98JKPD8_lumA	42	105
ZNF264_M08235_2.00	S6R691V_her2	1	5
ZNF264_M08235_2.00	PU24GB8_lumB	7	8
ZNF264_M08235_2.00	98JKPD8_lumA	16	31
ZNF264_M08235_2.00	ANAB5F7_basal	10	13
ZNF264_M08235_2.00	2GAMBDQ_norm	28	5
ZNF264_M08282_2.00	S6R691V_her2	6	5
ZNF264_M08282_2.00	PU24GB8_lumB	4	2
ZNF264_M08282_2.00	ANAB5F7_basal	4	21
ZNF264_M08282_2.00	98JKPD8_lumA	6	12
ZNF264_M08282_2.00	2GAMBDQ_norm	21	1
ZNF266_M07641_2.00	ANAB5F7_basal	12	39
ZNF266_M07641_2.00	98JKPD8_lumA	30	45
ZNF266_M07641_2.00	S6R691V_her2	19	19
ZNF266_M07641_2.00	PU24GB8_lumB	13	6
ZNF266_M07641_2.00	2GAMBDQ_norm	43	8
ZNF267_M07676_2.00	98JKPD8_lumA	112	307
ZNF267_M07676_2.00	2GAMBDQ_norm	204	4
ZNF267_M07676_2.00	ANAB5F7_basal	99	189
ZNF267_M07676_2.00	S6R691V_her2	78	31
ZNF267_M07676_2.00	PU24GB8_lumB	67	29
ZNF26_M07743_2.00	S6R691V_her2	6	6
ZNF26_M07743_2.00	PU24GB8_lumB	2	4
ZNF26_M07743_2.00	ANAB5F7_basal	8	5
ZNF26_M07743_2.00	98JKPD8_lumA	7	18
ZNF26_M07743_2.00	2GAMBDQ_norm	13	3
ZNF273_M07735_2.00	2GAMBDQ_norm	15	0
ZNF273_M07735_2.00	98JKPD8_lumA	11	6
ZNF273_M07735_2.00	ANAB5F7_basal	4	35
ZNF273_M07735_2.00	S6R691V_her2	9	5
ZNF273_M07735_2.00	PU24GB8_lumB	8	1
ZNF273_M08268_2.00	2GAMBDQ_norm	72	4
ZNF273_M08268_2.00	98JKPD8_lumA	33	64
ZNF273_M08268_2.00	ANAB5F7_basal	25	75
ZNF273_M08268_2.00	S6R691V_her2	24	30
ZNF273_M08268_2.00	PU24GB8_lumB	23	4
ZNF273_M08385_2.00	ANAB5F7_basal	3	35
ZNF273_M08385_2.00	S6R691V_her2	9	13
ZNF273_M08385_2.00	98JKPD8_lumA	13	10
ZNF273_M08385_2.00	2GAMBDQ_norm	23	0
ZNF273_M08385_2.00	PU24GB8_lumB	10	0
ZNF274_M07632_2.00	ANAB5F7_basal	6	39
ZNF274_M07632_2.00	S6R691V_her2	9	11
ZNF274_M07632_2.00	98JKPD8_lumA	15	19
ZNF274_M07632_2.00	2GAMBDQ_norm	29	1
ZNF274_M07632_2.00	PU24GB8_lumB	12	1
ZNF274_M07933_2.00	S6R691V_her2	23	24
ZNF274_M07933_2.00	PU24GB8_lumB	21	6
ZNF274_M07933_2.00	2GAMBDQ_norm	60	4
ZNF274_M07933_2.00	ANAB5F7_basal	12	46
ZNF274_M07933_2.00	98JKPD8_lumA	25	61
ZNF274_M07934_2.00	ANAB5F7_basal	15	45
ZNF274_M07934_2.00	S6R691V_her2	19	19
ZNF274_M07934_2.00	PU24GB8_lumB	16	2
ZNF274_M07934_2.00	2GAMBDQ_norm	36	6
ZNF274_M07934_2.00	98JKPD8_lumA	30	44
ZNF274_M07935_2.00	98JKPD8_lumA	16	17
ZNF274_M07935_2.00	PU24GB8_lumB	11	3
ZNF274_M07935_2.00	ANAB5F7_basal	8	32
ZNF274_M07935_2.00	2GAMBDQ_norm	25	1
ZNF274_M07935_2.00	S6R691V_her2	7	14
ZNF274_M07936_2.00	2GAMBDQ_norm	45	7
ZNF274_M07936_2.00	98JKPD8_lumA	20	43
ZNF274_M07936_2.00	ANAB5F7_basal	12	33
ZNF274_M07936_2.00	S6R691V_her2	10	13
ZNF274_M07936_2.00	PU24GB8_lumB	13	4
ZNF280A_M08332_2.00	PU24GB8_lumB	17	19
ZNF280A_M08332_2.00	98JKPD8_lumA	41	38
ZNF280A_M08332_2.00	ANAB5F7_basal	15	54
ZNF280A_M08332_2.00	2GAMBDQ_norm	59	7
ZNF280A_M08332_2.00	S6R691V_her2	15	29
ZNF281_M08321_2.00	S6R691V_her2	35	37
ZNF281_M08321_2.00	PU24GB8_lumB	40	29
ZNF281_M08321_2.00	ANAB5F7_basal	49	119
ZNF281_M08321_2.00	2GAMBDQ_norm	112	2
ZNF281_M08321_2.00	98JKPD8_lumA	72	121
ZNF281_MA1630.2	2GAMBDQ_norm	117	2
ZNF281_MA1630.2	S6R691V_her2	33	36
ZNF281_MA1630.2	ANAB5F7_basal	51	121
ZNF281_MA1630.2	98JKPD8_lumA	72	128
ZNF281_MA1630.2	PU24GB8_lumB	42	28
ZNF282_M07626_2.00	S6R691V_her2	16	16
ZNF282_M07626_2.00	PU24GB8_lumB	10	2
ZNF282_M07626_2.00	ANAB5F7_basal	15	33
ZNF282_M07626_2.00	98JKPD8_lumA	23	42
ZNF282_M07626_2.00	2GAMBDQ_norm	32	3
ZNF283_M07619_2.00	98JKPD8_lumA	117	341
ZNF283_M07619_2.00	S6R691V_her2	85	46
ZNF283_M07619_2.00	ANAB5F7_basal	107	186
ZNF283_M07619_2.00	PU24GB8_lumB	73	45
ZNF283_M07619_2.00	2GAMBDQ_norm	245	9
ZNF284_M07679_2.00	ANAB5F7_basal	7	27
ZNF284_M07679_2.00	2GAMBDQ_norm	20	1
ZNF284_M07679_2.00	S6R691V_her2	2	3
ZNF284_M07679_2.00	PU24GB8_lumB	7	2
ZNF284_M07679_2.00	98JKPD8_lumA	8	11
ZNF285_M07777_2.00	PU24GB8_lumB	12	4
ZNF285_M07777_2.00	ANAB5F7_basal	12	28
ZNF285_M07777_2.00	98JKPD8_lumA	13	32
ZNF285_M07777_2.00	2GAMBDQ_norm	33	2
ZNF285_M07777_2.00	S6R691V_her2	10	14
ZNF287_M07590_2.00	98JKPD8_lumA	265	386
ZNF287_M07590_2.00	ANAB5F7_basal	153	500
ZNF287_M07590_2.00	PU24GB8_lumB	170	78
ZNF287_M07590_2.00	S6R691V_her2	134	150
ZNF287_M07590_2.00	2GAMBDQ_norm	453	61
ZNF28_M07748_2.00	98JKPD8_lumA	75	158
ZNF28_M07748_2.00	ANAB5F7_basal	52	130
ZNF28_M07748_2.00	PU24GB8_lumB	37	18
ZNF28_M07748_2.00	S6R691V_her2	49	26
ZNF28_M07748_2.00	2GAMBDQ_norm	125	6
ZNF2_M07780_2.00	S6R691V_her2	5	5
ZNF2_M07780_2.00	PU24GB8_lumB	7	7
ZNF2_M07780_2.00	2GAMBDQ_norm	28	0
ZNF2_M07780_2.00	98JKPD8_lumA	14	32
ZNF2_M07780_2.00	ANAB5F7_basal	12	22
ZNF300_M07594_2.00	S6R691V_her2	67	64
ZNF300_M07594_2.00	PU24GB8_lumB	68	38
ZNF300_M07594_2.00	ANAB5F7_basal	70	214
ZNF300_M07594_2.00	98JKPD8_lumA	99	162
ZNF300_M07594_2.00	2GAMBDQ_norm	179	5
ZNF302_M07570_2.00	2GAMBDQ_norm	43	0
ZNF302_M07570_2.00	98JKPD8_lumA	21	24
ZNF302_M07570_2.00	S6R691V_her2	16	15
ZNF302_M07570_2.00	PU24GB8_lumB	8	2
ZNF302_M07570_2.00	ANAB5F7_basal	10	57
ZNF304_M07587_2.00	2GAMBDQ_norm	250	3
ZNF304_M07587_2.00	98JKPD8_lumA	157	328
ZNF304_M07587_2.00	ANAB5F7_basal	122	267
ZNF304_M07587_2.00	PU24GB8_lumB	90	29
ZNF304_M07587_2.00	S6R691V_her2	76	68
ZNF30_M07621_2.00	ANAB5F7_basal	63	134
ZNF30_M07621_2.00	PU24GB8_lumB	52	14
ZNF30_M07621_2.00	2GAMBDQ_norm	169	3
ZNF30_M07621_2.00	98JKPD8_lumA	83	248
ZNF30_M07621_2.00	S6R691V_her2	60	28
ZNF30_M08330_2.00	S6R691V_her2	42	38
ZNF30_M08330_2.00	PU24GB8_lumB	32	44
ZNF30_M08330_2.00	ANAB5F7_basal	44	108
ZNF30_M08330_2.00	98JKPD8_lumA	62	96
ZNF30_M08330_2.00	2GAMBDQ_norm	115	9
ZNF311_M07734_2.00	S6R691V_her2	51	20
ZNF311_M07734_2.00	PU24GB8_lumB	48	19
ZNF311_M07734_2.00	ANAB5F7_basal	43	138
ZNF311_M07734_2.00	98JKPD8_lumA	85	185
ZNF311_M07734_2.00	2GAMBDQ_norm	140	5
ZNF317_M07584_2.00	S6R691V_her2	16	24
ZNF317_M07584_2.00	ANAB5F7_basal	16	64
ZNF317_M07584_2.00	98JKPD8_lumA	26	31
ZNF317_M07584_2.00	2GAMBDQ_norm	54	7
ZNF317_M07584_2.00	PU24GB8_lumB	19	5
ZNF317_M08242_2.00	S6R691V_her2	5	4
ZNF317_M08242_2.00	PU24GB8_lumB	2	1
ZNF317_M08242_2.00	98JKPD8_lumA	6	16
ZNF317_M08242_2.00	2GAMBDQ_norm	15	0
ZNF317_M08242_2.00	ANAB5F7_basal	7	14
ZNF317_M08308_2.00	2GAMBDQ_norm	26	2
ZNF317_M08308_2.00	98JKPD8_lumA	17	34
ZNF317_M08308_2.00	ANAB5F7_basal	10	21
ZNF317_M08308_2.00	PU24GB8_lumB	8	5
ZNF317_M08308_2.00	S6R691V_her2	11	10
ZNF317_MA1593.1	PU24GB8_lumB	12	6
ZNF317_MA1593.1	S6R691V_her2	15	16
ZNF317_MA1593.1	ANAB5F7_basal	11	34
ZNF317_MA1593.1	98JKPD8_lumA	27	42
ZNF317_MA1593.1	2GAMBDQ_norm	37	4
ZNF320_M07667_2.00	2GAMBDQ_norm	167	1
ZNF320_M07667_2.00	98JKPD8_lumA	80	199
ZNF320_M07667_2.00	ANAB5F7_basal	54	138
ZNF320_M07667_2.00	PU24GB8_lumB	44	27
ZNF320_M07667_2.00	S6R691V_her2	54	34
ZNF320_M08362_2.00	S6R691V_her2	60	66
ZNF320_M08362_2.00	2GAMBDQ_norm	215	9
ZNF320_M08362_2.00	98JKPD8_lumA	93	248
ZNF320_M08362_2.00	ANAB5F7_basal	67	127
ZNF320_M08362_2.00	PU24GB8_lumB	59	44
ZNF320_MA1976.1	2GAMBDQ_norm	221	13
ZNF320_MA1976.1	S6R691V_her2	73	86
ZNF320_MA1976.1	98JKPD8_lumA	133	162
ZNF320_MA1976.1	ANAB5F7_basal	84	214
ZNF320_MA1976.1	PU24GB8_lumB	62	98
ZNF322_M08259_2.00	2GAMBDQ_norm	49	3
ZNF322_M08259_2.00	98JKPD8_lumA	51	62
ZNF322_M08259_2.00	ANAB5F7_basal	24	66
ZNF322_M08259_2.00	PU24GB8_lumB	21	5
ZNF322_M08259_2.00	S6R691V_her2	24	33
ZNF322_M08357_2.00	2GAMBDQ_norm	109	1
ZNF322_M08357_2.00	PU24GB8_lumB	35	22
ZNF322_M08357_2.00	ANAB5F7_basal	33	126
ZNF322_M08357_2.00	98JKPD8_lumA	79	111
ZNF322_M08357_2.00	S6R691V_her2	38	34
ZNF324B_M07769_2.00	2GAMBDQ_norm	61	2
ZNF324B_M07769_2.00	ANAB5F7_basal	15	54
ZNF324B_M07769_2.00	PU24GB8_lumB	18	13
ZNF324B_M07769_2.00	98JKPD8_lumA	36	50
ZNF324B_M07769_2.00	S6R691V_her2	23	34
ZNF324_M07566_2.00	S6R691V_her2	16	11
ZNF324_M07566_2.00	2GAMBDQ_norm	48	1
ZNF324_M07566_2.00	98JKPD8_lumA	20	25
ZNF324_M07566_2.00	ANAB5F7_basal	15	50
ZNF324_M07566_2.00	PU24GB8_lumB	9	21
ZNF324_M08280_2.00	PU24GB8_lumB	6	2
ZNF324_M08280_2.00	98JKPD8_lumA	11	12
ZNF324_M08280_2.00	S6R691V_her2	8	11
ZNF324_M08280_2.00	2GAMBDQ_norm	28	0
ZNF324_M08280_2.00	ANAB5F7_basal	9	37
ZNF324_MA1977.1	ANAB5F7_basal	24	80
ZNF324_MA1977.1	S6R691V_her2	18	25
ZNF324_MA1977.1	2GAMBDQ_norm	80	5
ZNF324_MA1977.1	98JKPD8_lumA	40	67
ZNF324_MA1977.1	PU24GB8_lumB	30	15
ZNF329_M08359_2.00	PU24GB8_lumB	33	0
ZNF329_M08359_2.00	2GAMBDQ_norm	96	0
ZNF329_M08359_2.00	98JKPD8_lumA	65	0
ZNF329_M08359_2.00	S6R691V_her2	36	275
ZNF329_M08359_2.00	ANAB5F7_basal	45	0
ZNF331_M07585_2.00	98JKPD8_lumA	28	27
ZNF331_M07585_2.00	S6R691V_her2	16	20
ZNF331_M07585_2.00	PU24GB8_lumB	12	9
ZNF331_M07585_2.00	2GAMBDQ_norm	51	2
ZNF331_M07585_2.00	ANAB5F7_basal	15	64
ZNF331_M08309_2.00	2GAMBDQ_norm	127	5
ZNF331_M08309_2.00	98JKPD8_lumA	85	136
ZNF331_M08309_2.00	ANAB5F7_basal	50	153
ZNF331_M08309_2.00	PU24GB8_lumB	37	17
ZNF331_M08309_2.00	S6R691V_her2	50	38
ZNF331_MA1726.1	2GAMBDQ_norm	67	3
ZNF331_MA1726.1	98JKPD8_lumA	23	60
ZNF331_MA1726.1	ANAB5F7_basal	14	63
ZNF331_MA1726.1	PU24GB8_lumB	16	6
ZNF331_MA1726.1	S6R691V_her2	26	14
ZNF333_M07607_2.00	2GAMBDQ_norm	26	1
ZNF333_M07607_2.00	98JKPD8_lumA	19	25
ZNF333_M07607_2.00	ANAB5F7_basal	3	25
ZNF333_M07607_2.00	PU24GB8_lumB	9	4
ZNF333_M07607_2.00	S6R691V_her2	9	11
ZNF334_M07740_2.00	2GAMBDQ_norm	133	29
ZNF334_M07740_2.00	98JKPD8_lumA	74	121
ZNF334_M07740_2.00	ANAB5F7_basal	50	112
ZNF334_M07740_2.00	PU24GB8_lumB	42	38
ZNF334_M07740_2.00	S6R691V_her2	52	51
ZNF337_M07583_2.00	98JKPD8_lumA	7	12
ZNF337_M07583_2.00	2GAMBDQ_norm	18	2
ZNF337_M07583_2.00	S6R691V_her2	4	6
ZNF337_M07583_2.00	PU24GB8_lumB	7	2
ZNF337_M07583_2.00	ANAB5F7_basal	10	24
ZNF33A_M07695_2.00	98JKPD8_lumA	24	36
ZNF33A_M07695_2.00	2GAMBDQ_norm	37	4
ZNF33A_M07695_2.00	ANAB5F7_basal	10	32
ZNF33A_M07695_2.00	PU24GB8_lumB	12	2
ZNF33A_M07695_2.00	S6R691V_her2	11	20
ZNF33A_M08263_2.00	2GAMBDQ_norm	120	8
ZNF33A_M08263_2.00	98JKPD8_lumA	56	120
ZNF33A_M08263_2.00	ANAB5F7_basal	53	101
ZNF33A_M08263_2.00	PU24GB8_lumB	31	32
ZNF33A_M08263_2.00	S6R691V_her2	47	46
ZNF33A_M08369_2.00	S6R691V_her2	4	10
ZNF33A_M08369_2.00	PU24GB8_lumB	9	2
ZNF33A_M08369_2.00	ANAB5F7_basal	5	21
ZNF33A_M08369_2.00	98JKPD8_lumA	13	17
ZNF33A_M08369_2.00	2GAMBDQ_norm	21	2
ZNF33B_M07710_2.00	ANAB5F7_basal	20	77
ZNF33B_M07710_2.00	2GAMBDQ_norm	61	6
